sigma,sigma_index,realization,h0_bottleneck,h0_total_persistence_absent,h0_total_persistence_present,h0_total_persistence_delta,h0_max_persistence_absent,h0_max_persistence_present,h0_max_persistence_delta,h0_persistence_entropy_absent,h0_persistence_entropy_present,h0_persistence_entropy_delta,h0_n_persistent_absent,h0_n_persistent_present,h0_n_persistent_delta,h0_landscape_l2_absent,h0_landscape_l2_present,h0_landscape_l2_delta,h1_bottleneck,h1_total_persistence_absent,h1_total_persistence_present,h1_total_persistence_delta,h1_max_persistence_absent,h1_max_persistence_present,h1_max_persistence_delta,h1_persistence_entropy_absent,h1_persistence_entropy_present,h1_persistence_entropy_delta,h1_n_persistent_absent,h1_n_persistent_present,h1_n_persistent_delta,h1_landscape_l2_absent,h1_landscape_l2_present,h1_landscape_l2_delta
12.290669843887937,88,9,0.942342940351274,20990.772151467954,20990.01185467137,-0.760296796583134,44.70545709661567,44.70545717926367,8.264800044344156e-08,7.26325403781998,7.263356788506657,0.00010275068667731091,1742.0,1741.0,-1.0,798.6636278646858,798.4966466725696,-0.16698119211628182,0.8711542876492318,39159.56668229654,39158.643488792295,-0.9231935042480472,42.875794028511244,42.875794028511244,0.0,7.804874887025573,7.804875627313132,7.40287559253261e-07,3018.0,3018.0,0.0,1183.112757875079,1183.1166166971718,0.0038588220927522343
12.290669843887937,88,10,0.7154450176206206,20217.378000589728,20216.988152394133,-0.38984819559482276,43.28430461352726,43.133002765511186,-0.15130184801607527,7.2202177942324415,7.220218381330498,5.870980563926764e-07,1677.0,1677.0,0.0,794.5257277658992,794.4333438146043,-0.09238395129489163,0.7213319478883216,38304.4045878872,38303.55757956127,-0.8470083259308012,55.11849438001235,55.11849438001235,0.0,7.784370678075523,7.784398894043012,2.8215967489586546e-05,2986.0,2986.0,0.0,1187.8959960252485,1187.810012236488,-0.08598378876035895
12.290669843887937,88,11,0.5885913219176033,20474.43182627854,20474.20566864603,-0.2261576325072383,43.39940382035984,43.12585697497243,-0.2735468453874077,7.251075746665272,7.251047967823078,-2.7778842193626474e-05,1720.0,1720.0,0.0,783.5688955361005,783.5790787782286,0.010183242128050551,0.690754299764477,38911.54363660898,38911.002056202386,-0.5415804065924021,54.54909015774444,54.54909015774444,0.0,7.794044235689682,7.794036161649306,-8.074040376726543e-06,2999.0,2998.0,-1.0,1197.3471484774984,1197.2823799676341,-0.06476850986427962
12.290669843887937,88,12,0.543331491981563,20833.34631706973,20833.58600487929,0.23968780956056435,43.06948417117846,43.06948417117846,0.0,7.229213142442452,7.229159188639571,-5.3953802881423485e-05,1679.0,1679.0,0.0,823.234079504443,823.3348337439129,0.10075423946989304,0.6175671169297288,37688.28654194084,37689.09998132916,0.8134393883156008,52.332117751942086,52.332117751942086,0.0,7.767699361617518,7.767673206102631,-2.6155514886383457e-05,2920.0,2920.0,0.0,1173.5044798055822,1173.6049268257766,0.1004470201944514
12.290669843887937,88,13,0.6131270758787262,20864.598070156128,20864.752645189663,0.15457503353536595,41.684993390798546,41.684993390798525,-2.1316282072803006e-14,7.25836825681143,7.258337043017639,-3.1213793790563216e-05,1728.0,1728.0,0.0,797.5092804520932,797.5621796019333,0.05289914984007282,0.7482564151347315,38475.00649352393,38475.49017823555,0.4836847116239369,49.459768664373875,49.459768664373875,0.0,7.786937861637355,7.786973001482663,3.513984530734149e-05,2992.0,2992.0,0.0,1182.0319856551062,1181.9980970811487,-0.03388857395748346
12.290669843887937,88,14,0.5220317136734854,20802.770238628073,20801.96163061345,-0.808608014624042,47.573706482384104,47.573706482384104,0.0,7.263782401507115,7.263812992043404,3.0590536288954695e-05,1745.0,1745.0,0.0,792.361543048056,792.1834385062695,-0.17810454178652435,0.9512805293881559,38499.478858792136,38499.25449681822,-0.22436197391652968,47.69147985209044,47.764613845670596,0.07313399358015715,7.7916060192049414,7.791646011083807,3.9991878865386354e-05,2981.0,2981.0,0.0,1184.038375041806,1183.9382867582717,-0.1000882835342054
12.290669843887937,88,15,0.6024933469046989,21252.722283079427,21252.379429881083,-0.3428531983445282,39.96935610211563,39.969356104416455,2.3008226435194956e-09,7.2698732712026946,7.2698594732872355,-1.379791545907949e-05,1762.0,1762.0,0.0,814.197476764793,814.2641625471049,0.06668578231187894,0.7481793424680863,38595.17738302068,38594.96133775018,-0.21604527049930766,50.40028108212735,50.40028108212735,0.0,7.7953003304915995,7.795335363318046,3.503282644690131e-05,3020.0,3020.0,0.0,1185.5301295961062,1185.4748393504738,-0.05529024563247731
12.84691006498324,89,0,0.7080917181682999,21146.138428788414,21145.834423002038,-0.304005786376365,51.48478013969421,51.48478013969421,0.0,7.2543743443809054,7.254362071959697,-1.2272421208159301e-05,1714.0,1714.0,0.0,822.4866689671844,822.4613974129157,-0.025271554268670116,0.5116622979379489,40466.60101657502,40466.440958738516,-0.1600578365032561,54.964255420312014,54.964230752264584,-2.4668047430509432e-05,7.793101236664077,7.793102486655479,1.249991401941486e-06,2968.0,2967.0,-1.0,1253.3785870629201,1253.3639009424803,-0.014686120439819206
12.84691006498324,89,1,0.5922532118479902,21392.188164743355,21391.53270087282,-0.6554638705347315,47.3566294698081,47.3566294698081,0.0,7.256471073255097,7.25647557368542,4.500430322629256e-06,1730.0,1730.0,0.0,833.8733180577426,833.8223698521531,-0.05094820558952051,0.9139462173417618,40176.20985886786,40175.23667005729,-0.9731888105670805,58.30671105417454,58.30671105417454,0.0,7.800013338649445,7.800014327701417,9.89051971878041e-07,3005.0,3005.0,0.0,1247.6922399697753,1247.621142076346,-0.07109789342939621
12.84691006498324,89,2,0.8916452692988311,21328.250823325005,21328.837955714396,0.5871323893916269,45.192322938385935,45.192322938385935,0.0,7.260953940197443,7.2609345727044,-1.9367493043098705e-05,1740.0,1740.0,0.0,822.6625522552999,822.7844180547212,0.12186579942124354,0.5944470010873941,40336.01683177773,40337.24229643502,1.2254646572910133,56.149513078258124,56.22604862367353,0.0765355454154033,7.79003299166675,7.790065300898249,3.2309231499105806e-05,2962.0,2962.0,0.0,1248.946256225298,1249.0142875859106,0.06803136061262194
12.84691006498324,89,3,0.7787931415363886,21295.648975999724,21296.650335537128,1.0013595374039141,44.17005631112851,44.17005631112851,0.0,7.251251232944702,7.251240994239044,-1.0238705657528158e-05,1722.0,1722.0,0.0,824.3707539701862,824.5243307672881,0.15357679710189132,0.8599965462655279,40738.61227357513,40739.42606592411,0.8137923489848617,56.17844650619074,56.17844650619074,0.0,7.789811069073924,7.78985346137738,4.239230345604028e-05,2978.0,2979.0,1.0,1286.1556291247834,1286.0370643796352,-0.11856474514820547
12.84691006498324,89,4,0.6126358284935098,20701.81272714445,20702.242194030296,0.42946688584561343,46.06462359125381,46.06462359125381,0.0,7.231880488825646,7.231825230398651,-5.52584269950529e-05,1695.0,1695.0,0.0,818.2623230619961,818.4711384282992,0.20881536630315622,0.8781305304989826,39408.31695141361,39408.90266354676,0.5857121331500821,48.93915184038453,48.93915184038453,0.0,7.775973341098554,7.775938686666235,-3.465443231931431e-05,2930.0,2930.0,0.0,1227.701972910396,1227.7380030921986,0.03603018180251638
12.84691006498324,89,5,0.5807993705190178,21309.85986964184,21309.681210075003,-0.17865956683817785,45.340438411285355,45.34040705199712,-3.1359288236387783e-05,7.260091895595849,7.260068939332835,-2.2956263014073386e-05,1734.0,1734.0,0.0,817.8351011906092,817.84574687033,0.010645679720823864,0.5885983950929314,39760.333001903105,39759.42718875631,-0.9058131467972999,47.63785725967006,47.63785725967006,0.0,7.802458624523244,7.802421191075593,-3.743344765094747e-05,3004.0,3004.0,0.0,1226.1821332105703,1226.2015491022219,0.019415891651533457
12.84691006498324,89,6,0.9512301065418629,21701.328820073435,21700.411269940705,-0.9175501327299571,46.14500499347802,46.14500499347802,0.0,7.256625783119785,7.256628315440933,2.532321148329686e-06,1724.0,1724.0,0.0,844.8577913512647,844.7362234138322,-0.12156793743247363,0.8373251355570677,40849.53356135429,40848.29827766756,-1.2352836867285077,60.73877547027886,60.73877547027886,0.0,7.785609642707719,7.785632294648904,2.2651941185003466e-05,2954.0,2954.0,0.0,1292.2130092195653,1292.051770875152,-0.16123834441327745
12.84691006498324,89,7,0.5710958341148611,22110.3341071655,22109.74450437824,-0.5896027872622653,49.48324066373826,49.4830655368901,-0.00017512684815557122,7.2528721240061955,7.2529242352227445,5.211121654902229e-05,1737.0,1737.0,0.0,878.1686098667845,878.0867300044962,-0.08187986228836053,0.7736772364355973,39917.895941521856,39917.50677527005,-0.38916625180718256,54.9589022162898,54.9589022162898,0.0,7.779000722746254,7.779004745024677,4.022278423221337e-06,2956.0,2956.0,0.0,1262.0136290411372,1261.9962911395985,-0.01733790153866721
12.84691006498324,89,8,0.4944035301065487,20926.442443333475,20927.629744554706,1.1873012212308822,49.501000817168716,49.50100085209591,3.4927197134493326e-08,7.237611229836582,7.237605511008983,-5.71882759903275e-06,1697.0,1698.0,1.0,811.9828274149676,812.071195863397,0.08836844842937808,0.5089846562145195,39456.55303804978,39457.42988519628,0.8768471465009497,56.570978726354205,56.57097872635391,-2.984279490192421e-13,7.7794511332125325,7.779486515665498,3.538245296574871e-05,2962.0,2962.0,0.0,1247.6762422188895,1247.7130791233174,0.03683690442790066
12.84691006498324,89,9,0.8781714392405982,21211.720749646614,21212.38189099021,0.6611413435966824,43.15254565096356,43.15254563910244,-1.1861118309752783e-08,7.239635913364173,7.23962367500384,-1.2238360332261777e-05,1695.0,1695.0,0.0,836.9296986863352,837.009919972142,0.08022128580682875,0.8895634912116677,40615.161232903905,40615.71999494378,0.5587620398728177,53.4578835791913,53.4578835791913,0.0,7.786216429475045,7.786242859935562,2.6430460517090637e-05,2958.0,2958.0,0.0,1283.9985157904296,1283.9437687310597,-0.05474705936990176
12.84691006498324,89,10,0.8779216821000613,21713.97175240733,21713.820868295094,-0.15088411223769072,51.51005418919187,51.510993842097704,0.0009396529058349756,7.249533321480497,7.249611081751002,7.776027050532264e-05,1736.0,1736.0,0.0,865.7061259937711,865.6600095389293,-0.04611645484180826,0.6907329770799739,40386.21570975178,40386.42546691514,0.20975716336397454,51.229701497185374,51.229701497185374,0.0,7.78884404849336,7.788850753042258,6.704548898284202e-06,2987.0,2987.0,0.0,1271.0343543967372,1271.017516214919,-0.016838181818229714
12.84691006498324,89,11,0.8740946464818777,21541.792271005746,21540.820786090186,-0.9714849155607226,45.25073121869184,45.25073121869184,0.0,7.261221261149693,7.261265282107857,4.402095816402607e-05,1749.0,1749.0,0.0,839.9002156814265,839.7204936166329,-0.17972206479362285,0.7176499965225649,39455.46089264566,39454.25108747475,-1.2098051709035644,51.55793146101276,51.55794327055392,1.1809541163643189e-05,7.770817915580685,7.770856033384595,3.811780390972075e-05,2929.0,2929.0,0.0,1250.6939439217388,1250.495892497277,-0.19805142446170976
12.84691006498324,89,12,0.5827873163422473,21820.936283306466,21822.500876299186,1.5645929927195539,43.48250768119476,43.48250768119365,-1.1084466677857563e-12,7.2595896556023956,7.2595979200403375,8.26443794199605e-06,1719.0,1719.0,0.0,846.5041422253452,846.5822844714772,0.07814224613207443,0.7939219994330048,40488.640864310946,40489.54168983932,0.9008255283770268,53.98861024334425,53.98861024334425,0.0,7.787000855962817,7.786971292020238,-2.9563942579358127e-05,2975.0,2975.0,0.0,1281.7828195835434,1281.9192553509997,0.13643576745630526
12.84691006498324,89,13,0.5738403544935003,20772.540539581172,20772.947920522332,0.40738094116022694,46.60055218218276,46.60055218218276,0.0,7.2499077771635205,7.249919365974504,1.1588810983731435e-05,1711.0,1711.0,0.0,799.634360483101,799.6247340433455,-0.009626439755493266,0.571548009973678,39797.060695687185,39797.447964319086,0.38726863190095173,50.90894123037645,50.90894123037645,0.0,7.784877316999164,7.7848543242518655,-2.2992747298111738e-05,2960.0,2961.0,1.0,1242.222973229506,1242.3405995516794,0.11762632217346436
12.84691006498324,89,14,0.6636411301096727,21283.61091371328,21283.57256063219,-0.03835308109046309,45.20031017741582,45.20031017741582,0.0,7.252718385316513,7.252749149902663,3.076458615058897e-05,1720.0,1720.0,0.0,829.7835268287217,829.6616638075074,-0.12186302121438075,0.7787263547998402,39950.48019003347,39950.891582982425,0.4113929489540169,50.503133383630995,50.6364705853202,0.13333720168920138,7.790772911283762,7.790781465078918,8.553795156629462e-06,2948.0,2948.0,0.0,1236.4764403121624,1236.4067395997931,-0.06970071236924014
12.84691006498324,89,15,0.660168458999639,22003.979369292054,22002.909453042106,-1.0699162499477097,44.15895071708594,44.15895071708594,0.0,7.2773988806145455,7.2773547336089806,-4.4147005564987296e-05,1751.0,1751.0,0.0,839.3193236045329,839.271255627402,-0.04806797713092692,0.8436693752921575,40667.79379080889,40666.674603216554,-1.1191875923395855,56.89899926726739,56.89899926726706,-3.339550858072471e-13,7.788439249418607,7.788445981021763,6.7316031557851375e-06,3002.0,3002.0,0.0,1294.5650216703418,1294.509387376703,-0.05563429363883188
13.428324112037103,90,0,0.6616196663705908,22435.778302617036,22436.006514251563,0.22821163452681503,49.32573777205963,49.32573777205963,0.0,7.247141701215592,7.247083901671669,-5.779954392348685e-05,1721.0,1721.0,0.0,907.7212108304876,907.755736654183,0.03452582369538959,0.6472033303845979,41902.02751163626,41902.34417407396,0.31666243769723224,56.74994815512703,56.74994815512703,0.0,7.785079813963208,7.785107905384782,2.8091421574671926e-05,2962.0,2961.0,-1.0,1348.5943251928009,1348.5122516760744,-0.08207351672649565
13.428324112037103,90,1,0.8436286070565155,22623.452451773017,22622.96492428519,-0.4875274878286291,45.9353019538617,45.9353019538617,0.0,7.261776969703272,7.261818100175707,4.113047243503587e-05,1751.0,1751.0,0.0,906.1802889040548,906.1183118859308,-0.06197701812402556,0.5433429273911516,41863.716360236445,41864.31017508774,0.5938148512941552,54.58624154825481,54.58624154825481,0.0,7.790976955835362,7.791001048663534,2.409282817250613e-05,2980.0,2980.0,0.0,1340.1234501268484,1340.0917759673753,-0.03167415947314112
13.428324112037103,90,2,0.9139404914687781,22575.672163612107,22575.255741651872,-0.4164219602353114,44.36070820146959,44.36070820146959,0.0,7.247322008534055,7.247263979882134,-5.8028651920949414e-05,1724.0,1724.0,0.0,906.4027857938627,906.4255154991961,0.022729705333404127,0.7788212980165574,42867.32804420672,42866.26888043425,-1.0591637724719476,52.27006871653593,52.27006871653593,0.0,7.797430892872779,7.797436076570396,5.183697616928384e-06,3003.0,3002.0,-1.0,1374.6182005562657,1374.5202043135778,-0.09799624268794105
13.428324112037103,90,3,0.8096333448938956,22255.37896805325,22254.955396782487,-0.42357127076320467,45.6481043349517,45.6481043349517,0.0,7.232928106872115,7.232895942086127,-3.216478598755401e-05,1701.0,1701.0,0.0,906.6092790747105,906.6376210155041,0.028341940793666254,0.7788330716795804,41890.729670400535,41890.51411999486,-0.21555040567182004,58.018166498074514,58.018166063980246,-4.340942680869375e-07,7.777343590582914,7.777375268214149,3.1677631234572345e-05,2953.0,2952.0,-1.0,1360.69201327883,1360.6731877084455,-0.01882557038447885
13.428324112037103,90,4,0.46319718845331914,22108.665838765122,22107.501263708047,-1.164575057075126,45.679674834272696,45.6838087298961,0.004133895623404271,7.250974387392621,7.250908635255109,-6.575213751247588e-05,1721.0,1721.0,0.0,879.8383930016792,879.8116203013078,-0.026772700371338942,0.990011458444273,41943.99871243124,41943.41735327097,-0.5813591602709494,52.93764374562252,52.93764374562252,0.0,7.7801786690904535,7.780166827429168,-1.1841661285316718e-05,2919.0,2919.0,0.0,1340.2051377469475,1340.0775545148656,-0.12758323208186084
13.428324112037103,90,5,0.9139174005842976,22444.853089172724,22445.04312462348,0.19003545075611328,49.43920017610963,49.43920018065117,4.541540477021044e-09,7.249465671832085,7.2493807725458055,-8.489928627941623e-05,1732.0,1732.0,0.0,908.9314943314968,909.0468957161864,0.11540138468967598,0.7482701181810238,41404.4751397777,41403.51671621052,-0.9584235671791248,53.14085839413076,53.14085839410136,-2.9402258405752946e-11,7.782651999492057,7.782626419991061,-2.5579500995576154e-05,2957.0,2957.0,0.0,1333.0489777712066,1333.047999922354,-0.0009778488526990259
13.428324112037103,90,6,0.649547868551025,22777.567758271507,22776.65637276077,-0.911385510735272,50.08663153265453,50.08663153265453,0.0,7.238990488791627,7.239001726375415,1.1237583787959693e-05,1707.0,1705.0,-2.0,931.0761567490358,931.0027445188971,-0.07341223013872877,0.7965208311942851,42374.7795165416,42373.46792721179,-1.3115893298163428,53.8165667857338,53.81656678573381,1.4210854715202004e-14,7.815654714733752,7.8156677140801545,1.2999346402864376e-05,3045.0,3045.0,0.0,1328.6339253351177,1328.447861628169,-0.18606370694874386
13.428324112037103,90,7,0.8436360783238259,22500.361277860226,22500.103319053924,-0.25795880630175816,55.42209205200861,55.42209205200861,0.0,7.239749505491668,7.2397558670025965,6.361510928698522e-06,1694.0,1694.0,0.0,908.7992487075159,908.817179397905,0.01793069038910744,0.7787481158752017,41779.58600503577,41778.50781178532,-1.0781932504542056,58.11793584152188,58.11793584152188,0.0,7.771431102748034,7.771406324492522,-2.47782555113929e-05,2948.0,2948.0,0.0,1358.6147471295576,1358.6352289047961,0.02048177523852246
13.428324112037103,90,8,0.6514132593592858,22423.15233306258,22423.757410521383,0.6050774588038621,46.333270215878514,46.333270215878514,0.0,7.250622708260917,7.250552892821959,-6.981543895800968e-05,1727.0,1727.0,0.0,902.6974972993438,902.8957503364884,0.19825303714458187,0.9512770578657561,42246.09693058259,42246.97825131235,0.8813207297571353,58.69715971446157,58.69715971446154,-2.842170943040401e-14,7.793771323461176,7.793748917648282,-2.240581289392196e-05,3007.0,3006.0,-1.0,1354.9397535580786,1355.008913591474,0.06916003339551935
13.428324112037103,90,9,0.8436904826059161,22312.36298753457,22313.30053465849,0.9375471239218314,50.725185658762115,50.725185658762115,0.0,7.270433474190059,7.270415330614213,-1.8143575846174542e-05,1756.0,1756.0,0.0,885.0611652877607,885.1921706137108,0.13100532595012737,0.7787314328902526,41618.02772722673,41618.410173054624,0.3824458278977545,62.02675478733706,62.02675478733706,0.0,7.783969027095941,7.783960298081105,-8.729014836283966e-06,2988.0,2988.0,0.0,1341.0973296171962,1341.1386641474542,0.04133453025792733
